"husage","husunion","husearns","huseduc","husblck","hushisp","hushrs","kidge6","earns","age","black","educ","hispanic","union","exper","kidlt6","lwage"
44,1,271,4,0,1,38,1,214,36,0,11,1,0,19,0,1.677096
37,0,630,16,0,0,65,0,40,36,0,12,0,0,18,1,1.609438
40,1,620,18,0,0,60,0,500,37,0,14,0,0,17,0,2.65926
32,0,100,12,0,1,30,1,140,29,0,10,1,0,13,0,1.386294
23,0,375,14,0,0,45,0,275,22,0,13,0,0,3,0,1.927892
43,1,600,11,1,0,40,1,450,42,1,12,0,1,24,0,2.420368
61,0,150,13,0,0,25,0,191,52,0,12,0,0,34,0,1.851076
34,0,300,12,0,0,50,1,100,32,0,12,0,0,14,0,2.120264
40,1,400,12,1,0,8,0,250,42,1,12,0,0,24,1,1.832582
36,0,154,18,0,0,45,0,420,43,0,13,0,0,24,0,2.351375
45,0,640,12,0,0,40,1,692,26,0,18,0,0,2,0,2.732924
44,0,1000,16,0,0,50,1,560,43,0,16,0,0,21,0,2.639057
55,0,315,15,0,0,50,0,283,54,0,12,0,0,36,0,1.620095
42,0,700,18,0,0,38,0,558,39,0,16,0,0,17,1,2.635479
44,1,700,16,0,0,45,1,250,37,0,16,0,0,15,0,1.966113
31,0,98,15,0,0,15,0,519,28,0,16,0,0,6,0,2.563025
41,0,500,12,0,0,50,1,375,36,0,12,0,0,18,0,2.238047
42,0,500,15,0,0,65,1,225,37,0,12,0,0,19,0,1.950364
39,0,420,14,0,0,70,0,200,29,0,12,0,0,11,1,1.742969
43,0,500,16,0,0,40,1,211,42,0,12,0,0,24,0,2.173804
41,0,1250,16,0,1,40,0,850,35,0,16,0,0,13,1,3.056357
22,0,200,12,0,1,40,0,175,23,0,10,1,0,7,0,1.475906
40,0,552,12,0,0,48,1,225,35,0,12,0,0,17,0,1.727221
56,0,720,12,0,0,40,0,284,51,0,12,0,0,33,0,1.960095
33,0,960,16,0,0,50,0,327,27,0,14,0,0,7,0,2.101081
58,1,750,18,0,0,40,0,325,55,0,18,0,0,31,0,2.094946
43,0,425,12,0,0,40,1,410,41,0,13,0,0,22,0,2.327278
55,0,1923,15,0,0,52,0,500,56,0,13,0,0,37,0,2.65926
53,0,1000,12,0,0,0,1,100,42,0,13,0,0,23,0,0.916291
51,0,470,14,0,0,40,0,440,44,0,13,0,0,25,0,2.397895
21,0,230,12,0,0,43,0,237,20,0,12,0,0,2,0,1.779181
36,1,900,16,0,0,60,1,360,35,0,16,0,1,13,0,2.590267
46,0,700,16,0,0,40,1,150,46,0,16,0,0,24,0,2.302585
43,0,100,14,0,1,20,0,600,45,0,18,0,1,21,0,3.178054
44,0,575,12,0,0,73,1,214,36,0,12,0,0,18,0,1.677096
43,0,385,16,0,0,40,1,543,40,0,18,0,0,16,0,2.60823
30,1,500,16,1,0,48,0,248,28,1,15,0,0,7,1,1.824549
59,0,461,12,0,0,40,0,229,53,0,12,0,0,35,0,1.878374
46,1,1150,18,0,0,35,1,600,43,0,18,0,1,19,0,3.178054
41,0,513,13,0,0,50,1,546,41,0,12,0,0,23,0,2.613739
33,0,800,16,0,0,40,0,900,27,0,16,0,0,5,0,2.890372
40,1,400,17,0,0,40,0,500,37,0,18,0,1,13,1,2.525729
38,0,393,12,0,0,40,0,130,29,0,12,0,0,11,1,1.178655
34,0,500,12,0,0,50,0,240,32,0,14,0,0,12,1,2.148434
30,0,680,12,0,0,35,0,350,32,0,12,0,0,14,0,2.169054
31,0,1923,18,0,0,40,0,865,36,0,16,0,0,14,1,3.207381
51,1,700,18,0,0,60,0,475,52,0,12,0,1,34,0,2.474435
33,0,700,17,1,0,40,0,480,33,1,16,0,0,11,0,2.367124
49,0,1154,18,0,0,40,1,284,42,0,12,0,0,24,0,1.960095
45,0,600,12,0,0,55,1,312,39,0,12,0,0,21,0,2.054124
39,0,300,12,0,0,70,1,175,36,0,13,0,0,17,0,2.392197
27,0,320,12,0,0,40,0,356,38,0,12,0,0,20,0,2.186051
45,1,400,12,0,0,40,1,256,42,0,12,0,1,24,0,2.212973
52,0,907,14,0,0,40,1,1000,50,0,12,0,0,32,0,3.218876
32,0,430,12,0,0,40,0,356,33,0,14,0,1,13,1,2.186051
32,0,430,12,0,0,40,0,356,33,0,14,0,1,13,1,2.186051
50,0,471,11,0,0,60,0,400,44,0,12,0,0,26,0,1.560648
39,0,615,12,0,0,60,1,150,30,0,12,0,0,12,0,1.791759
43,0,280,12,0,0,70,1,280,40,0,9,0,0,25,0,1.94591
32,0,190,12,0,0,40,0,240,32,0,12,0,0,14,1,1.791759
40,0,300,12,0,0,40,1,170,34,0,12,0,0,16,0,1.446919
33,0,200,12,0,1,20,1,60,40,0,12,1,0,22,0,0.068993
37,0,520,18,1,0,40,0,362,36,1,16,0,0,14,1,2.202765
28,0,750,16,0,0,40,0,225,27,0,16,0,0,5,1,2.238047
37,0,360,12,0,0,40,0,288,30,0,14,0,0,10,0,1.974081
27,0,476,12,0,0,40,0,240,27,0,12,0,0,9,0,1.791759
49,1,88,9,0,1,40,1,395,34,0,12,0,0,16,0,2.290006
55,0,360,12,0,0,40,1,612,45,0,12,0,0,27,0,2.727853
41,1,540,16,1,0,40,1,220,38,1,12,0,0,20,0,1.704748
33,0,400,16,0,0,40,1,300,30,0,14,0,0,10,0,2.014903
36,1,520,16,0,0,40,0,329,32,0,17,0,0,9,1,3.023469
36,1,520,16,0,0,40,0,329,32,0,17,0,0,9,1,3.023469
35,1,597,13,0,0,45,1,420,32,0,12,0,1,14,0,2.351375
24,0,500,13,0,0,40,0,184,28,0,12,0,0,10,1,1.526056
38,0,450,18,1,0,40,0,200,30,1,15,0,0,9,1,1.609438
27,0,460,13,0,0,0,0,500,25,0,17,0,0,2,0,2.525729
33,0,1200,12,0,0,58,1,220,31,0,15,0,0,10,0,1.704748
43,0,400,18,0,0,40,1,400,47,0,16,0,1,25,0,2.302585
29,0,325,16,0,0,40,0,450,27,0,16,0,0,5,0,2.420368
31,0,372,12,0,0,48,0,275,25,0,14,0,0,5,1,2.061423
31,1,602,12,0,0,54,1,304,33,0,12,0,0,15,0,1.805005
46,0,827,16,0,0,55,1,600,44,0,12,0,0,26,0,2.70805
29,1,540,13,1,0,40,0,200,28,1,12,0,0,10,0,2.079442
48,1,706,12,0,0,45,0,385,46,0,12,0,0,28,0,2.146581
44,0,200,12,0,0,0,0,210,55,0,9,0,0,40,0,1.658228
43,1,600,12,0,0,40,1,36,42,0,13,0,0,23,0,1.637609
32,0,673,16,0,0,60,0,128,33,0,12,0,0,15,1,2.079442
38,0,1200,15,0,0,0,0,900,32,0,12,0,0,14,0,3.113515
49,1,890,12,0,0,60,0,100,48,0,12,0,1,30,0,1.609438
26,0,460,16,0,0,42,0,85,26,0,16,0,0,4,1,1.670063
22,0,167,14,0,0,38,0,154,18,0,12,0,0,0,1,1.571217
31,0,361,12,0,0,50,0,190,30,0,12,0,0,12,1,1.691676
38,0,400,14,0,0,40,1,250,38,0,14,0,0,18,0,1.832582
50,0,200,12,0,0,21,0,93,50,0,12,0,0,32,0,1.354546
65,0,72,12,0,0,15,0,65,59,0,11,0,0,42,0,1.689481
36,1,456,13,0,0,52,1,160,35,0,12,0,1,17,0,2.079442
23,0,338,12,0,0,40,0,240,20,0,10,0,0,4,1,1.791759
29,0,515,14,0,0,55,0,250,29,0,14,0,0,9,0,1.832582
28,0,420,16,0,0,50,0,175,23,0,15,0,0,2,1,1.609438
38,0,220,10,0,0,40,1,185,32,0,12,0,0,14,0,1.665008
56,0,750,17,0,0,40,0,275,54,0,16,0,0,32,0,1.927892
31,0,500,16,0,0,66,0,600,32,0,16,0,0,10,0,2.70805
40,0,100,10,0,0,48,0,200,37,0,12,0,0,19,1,1.609438
51,1,640,12,0,0,40,0,228,50,0,12,0,0,32,0,2.21047
33,0,520,12,0,0,40,1,200,42,0,12,0,0,24,0,1.609438
38,0,1000,18,0,0,50,0,1000,31,0,18,0,0,7,0,2.995732
39,1,443,11,0,0,40,0,443,38,0,12,0,1,20,1,2.40469
45,1,680,16,1,0,40,1,520,49,1,14,0,1,29,0,2.564949
31,0,330,12,0,0,55,0,54,26,0,12,0,0,8,1,0.405465
34,0,600,12,0,0,40,0,175,31,0,12,0,0,13,1,1.94591
55,0,800,18,0,0,50,1,125,39,0,17,0,0,16,0,1.139434
43,0,540,12,0,0,40,0,110,48,0,9,0,0,33,0,1.234744
42,0,311,16,0,0,70,0,220,35,0,12,0,0,17,1,1.927892
45,0,617,12,0,0,40,1,400,41,0,14,0,1,21,0,2.302585
44,1,558,12,0,0,50,1,250,38,0,12,0,0,20,0,2.120264
43,0,865,15,0,0,45,1,654,45,0,18,0,1,21,0,2.676445
26,0,400,12,0,0,60,0,200,31,0,12,0,0,13,0,1.742969
50,0,320,9,0,0,40,0,450,51,0,12,0,1,33,0,2.197225
55,0,329,14,0,0,32,1,720,48,0,18,0,1,24,0,2.772589
41,0,800,17,0,0,45,0,63,41,0,14,0,0,21,1,1.658228
43,0,999,18,0,0,45,0,1119,44,0,18,0,0,20,0,3.213528
29,0,210,8,0,1,38,0,210,27,0,9,1,0,12,1,1.658228
38,0,320,10,0,1,40,1,42,39,0,12,1,0,21,0,1.658228
34,0,280,12,0,0,40,0,90,33,0,12,0,0,15,1,1.504077
56,0,1250,18,0,0,40,0,400,50,0,12,0,0,32,0,2.302585
23,0,420,12,0,0,58,0,128,20,0,13,0,0,1,0,1.450833
42,0,420,13,1,0,50,1,580,42,1,16,0,0,20,0,2.674149
41,0,320,12,0,0,40,1,360,43,0,12,0,0,25,0,2.079442
23,0,300,8,0,0,30,0,86,21,0,12,0,0,3,0,1.235471
30,1,650,12,0,0,32,0,470,30,0,12,0,0,12,1,2.24071
39,0,400,12,0,0,45,1,327,37,0,12,0,0,19,0,2.101081
36,0,750,16,0,0,60,0,250,36,0,16,0,0,14,0,1.832582
57,0,850,14,0,0,40,0,250,51,0,12,0,0,33,0,1.966113
43,0,650,12,0,0,40,1,300,32,0,12,0,0,14,0,2.484907
36,0,428,12,0,0,38,0,600,36,0,12,0,1,18,0,2.841582
25,0,320,12,0,0,40,0,340,23,0,12,0,0,5,1,2.140066
46,0,923,18,0,0,50,1,350,42,0,14,0,0,22,0,2.169054
55,0,1000,18,0,0,48,0,350,54,0,12,0,0,36,0,2.169054
41,0,325,12,0,0,45,1,400,39,0,12,0,0,21,0,2.302585
28,0,450,9,0,0,40,0,270,27,0,12,0,0,9,1,1.909543
47,0,440,10,1,0,84,1,180,47,1,12,0,0,29,0,1.280934
34,1,400,12,0,0,40,1,212,33,0,11,0,1,16,0,2.13771
33,0,310,18,0,0,99,0,228,31,0,16,0,0,9,0,1.873998
27,0,576,18,0,0,40,0,520,26,0,16,0,0,4,0,2.564949
32,0,625,16,0,0,48,0,500,30,0,16,0,0,8,1,2.525729
36,0,900,16,0,0,42,0,1170,40,0,17,0,0,17,0,3.152736
31,0,605,16,0,0,40,1,605,31,0,14,0,0,11,0,2.716349
44,1,640,10,0,1,50,1,225,42,0,12,0,1,24,0,2.70805
41,0,292,12,0,0,40,1,240,38,0,12,0,0,20,0,1.791759
31,0,228,12,1,0,35,0,206,28,1,12,0,0,10,0,1.638997
47,0,600,13,0,1,40,1,350,45,0,12,1,0,27,0,2.169054
37,0,800,14,0,0,60,0,500,29,0,12,0,0,11,0,2.525729
33,1,439,13,0,0,40,1,131,26,0,15,0,0,5,0,1.879465
27,0,383,16,0,0,38,0,357,35,0,12,0,0,17,0,2.322388
47,0,615,12,0,0,50,0,350,41,0,12,0,0,23,1,2.169054
26,0,359,16,0,0,55,0,609,26,0,14,0,0,6,0,2.722939
33,0,250,16,0,0,40,0,90,30,0,14,0,0,10,1,1.504077
42,0,900,13,0,0,45,1,258,38,0,12,0,0,20,0,1.86408
40,1,1000,16,0,0,40,1,600,40,0,18,0,0,16,0,2.70805
57,0,341,12,0,0,46,0,125,53,0,7,0,0,40,0,1.609438
37,0,350,14,0,0,25,1,200,43,0,12,0,0,25,0,1.89712
43,0,600,12,0,0,50,0,400,43,0,10,0,0,27,0,1.80181
38,0,360,12,1,0,40,1,170,33,1,12,0,0,15,0,1.446919
42,1,899,14,0,0,70,0,25,38,0,12,0,0,20,1,1.427116
32,0,404,18,0,0,40,0,1154,34,0,16,0,0,12,0,3.244327
42,0,50,12,0,0,15,0,615,43,0,13,0,1,24,0,2.732743
29,0,700,14,1,0,73,0,320,26,1,14,0,0,6,1,2.212973
26,0,320,16,0,0,40,0,346,25,0,16,0,0,3,0,2.157559
27,1,584,12,0,0,40,0,450,25,0,14,0,1,5,0,2.420368
29,0,180,12,0,0,40,0,300,27,0,12,0,0,9,1,2.014903
34,0,1400,18,0,0,45,0,700,31,0,17,0,0,8,1,4.066174
44,0,350,12,1,0,25,1,184,45,1,12,0,0,27,0,1.526056
19,0,413,12,0,0,64,0,200,20,0,12,0,0,2,0,1.609438
55,1,1024,18,0,0,47,0,410,56,0,12,0,1,38,0,2.460809
26,0,400,12,0,0,43,1,46,30,0,12,0,0,12,0,0.650588
27,0,360,12,0,0,40,0,300,25,0,17,0,1,2,0,1.89712
58,0,450,8,0,0,40,0,182,54,0,12,0,0,36,0,1.738271
38,0,400,12,0,0,50,0,445,37,0,17,0,0,14,1,2.291412
40,0,300,12,0,0,50,1,150,31,0,12,0,0,13,0,1.455287
39,0,480,12,0,0,36,1,300,37,0,12,0,0,19,0,2.014903
29,0,350,12,0,0,52,0,274,27,0,12,0,0,9,1,1.924249
35,1,350,12,0,0,40,0,100,28,0,11,0,0,11,1,1.832582
45,0,812,14,0,0,33,1,180,43,0,12,0,0,25,0,1.791759
31,0,593,16,0,0,48,1,278,39,0,16,0,0,17,0,2.161885
26,0,379,12,0,0,48,0,379,26,0,12,0,0,8,0,2.248657
33,1,481,12,0,0,40,0,493,31,0,12,0,1,13,1,2.51163
45,0,1000,18,0,0,40,1,230,52,0,13,0,0,33,0,1.972343
53,0,480,12,0,0,40,0,340,41,0,18,0,0,17,0,2.140066
39,0,700,13,0,0,40,1,570,34,0,12,0,0,16,0,2.656757
50,0,1200,17,0,0,50,1,90,45,0,13,0,0,26,0,2.014903
60,0,270,12,0,0,90,0,149,47,0,11,0,0,30,0,1.315067
25,0,250,16,0,0,55,0,450,25,0,16,0,0,3,0,2.420368
29,0,678,16,0,0,48,0,313,33,0,13,0,0,14,1,2.280467
52,0,1200,15,0,0,72,0,215,43,0,12,0,0,25,0,1.681759
50,0,680,12,0,0,40,0,420,47,0,14,0,0,27,0,2.484907
50,0,245,12,1,0,46,0,218,50,1,12,0,0,32,0,1.829147
59,0,856,12,0,0,40,0,880,59,0,12,0,0,41,0,3.091043
55,1,800,10,0,0,40,0,192,52,0,12,0,0,34,0,1.925291
29,0,300,12,1,0,24,0,85,27,1,11,0,0,10,1,1.446919
56,0,450,14,0,0,0,0,560,49,0,13,0,0,30,0,2.639057
31,1,462,12,0,0,40,0,261,29,0,9,0,0,14,1,1.875641
47,0,300,10,1,0,40,0,321,48,1,12,0,0,30,0,2.082562
26,0,275,16,0,0,40,0,300,24,0,12,0,0,6,0,2.014903
25,1,560,12,0,0,40,0,400,24,0,12,0,0,6,0,2.302585
49,0,673,6,0,1,40,1,100,42,0,6,1,0,30,0,1.609438
46,1,385,12,0,0,0,0,133,45,0,12,0,0,27,0,1.489152
24,0,500,16,0,0,55,0,25,24,0,13,0,0,5,1,1.609438
24,0,450,12,0,0,40,0,300,24,0,12,0,0,6,1,2.014903
51,0,290,9,0,0,60,0,150,52,0,6,0,0,40,0,1.791759
47,0,500,12,0,1,40,0,500,42,0,13,1,0,23,1,2.525729
30,0,1000,18,0,0,40,0,800,28,0,16,0,0,6,0,2.995732
41,0,736,16,0,0,40,0,170,37,0,16,0,1,15,1,3.056357
41,0,750,12,0,0,40,0,550,28,0,12,0,0,10,0,2.621039
39,0,800,12,0,0,40,1,625,40,0,12,0,0,22,0,2.748872
52,0,1200,16,0,0,45,0,264,50,0,13,0,0,31,0,2.397895
58,0,200,14,0,0,8,0,138,55,0,16,0,0,33,0,1.371906
33,0,400,12,0,0,55,0,256,29,0,12,0,0,11,1,1.856298
37,0,600,12,0,0,40,1,403,34,0,12,0,1,16,0,2.443588
32,0,352,12,0,0,40,0,300,32,0,12,0,0,14,1,2.014903
35,0,300,12,0,0,24,0,283,33,0,12,0,0,15,0,1.620095
51,0,1200,16,0,0,45,0,1000,50,0,16,0,1,28,0,3.352407
41,1,400,17,0,0,50,0,390,29,0,17,0,1,6,1,1.871802
46,1,640,10,0,0,40,0,420,44,0,12,0,1,26,0,2.351375
39,1,437,12,0,0,40,1,584,44,0,12,0,1,26,0,2.681021
41,0,180,13,0,0,34,1,276,38,0,14,0,0,18,0,1.931521
37,0,200,12,0,0,40,0,80,28,0,12,0,0,10,0,1.386294
44,1,446,12,0,1,40,1,395,48,0,14,1,1,28,0,2.290006
46,1,388,16,0,0,40,1,640,47,0,16,0,0,25,0,2.772589
28,0,800,18,0,0,40,0,144,28,0,15,0,0,7,1,2.197225
55,1,615,16,0,0,40,0,350,54,0,16,0,0,32,0,2.302585
25,0,382,12,0,0,92,0,206,27,0,14,0,1,7,1,2.149822
31,0,1000,17,0,0,40,0,195,59,0,16,0,0,37,1,1.871802
58,0,600,14,0,0,40,0,1000,30,0,18,0,1,6,0,3.729702
31,0,320,12,0,0,50,1,255,30,0,12,0,0,12,0,1.852384
55,0,525,16,0,0,40,1,400,43,0,12,0,0,25,0,2.302585
29,0,1923,18,0,0,60,0,700,28,0,16,0,0,6,0,2.744418
45,0,837,16,0,0,40,1,120,43,0,16,0,0,21,0,2.079442
26,0,650,12,0,0,40,0,125,25,0,12,0,0,7,1,1.609438
50,0,1000,12,0,0,50,0,651,46,0,12,0,1,28,0,2.78963
38,0,700,18,0,0,48,0,590,33,0,14,0,0,13,1,2.57346
55,0,700,12,0,0,44,1,120,55,0,12,0,0,37,0,1.791759
31,0,430,12,0,0,50,0,400,27,0,16,0,0,5,1,2.302585
40,0,865,18,0,0,40,1,255,41,0,16,0,0,19,0,2.140066
29,0,300,12,0,0,60,0,230,25,0,15,0,0,4,1,1.7492
50,0,640,12,0,0,40,0,898,55,0,12,0,0,37,0,3.111291
30,0,475,12,0,1,62,1,157,32,0,12,1,0,14,0,1.318576
59,0,700,12,0,0,40,0,380,59,0,14,0,0,39,0,2.133509
35,1,390,12,0,0,40,0,201,28,0,12,0,0,10,0,1.747957
33,0,300,12,0,0,52,0,175,22,0,12,0,0,4,1,1.139434
23,0,175,12,0,0,37,0,186,20,0,12,0,0,2,1,1.536867
47,1,1500,12,0,0,40,1,42,37,0,12,0,0,19,0,1.94591
59,0,1100,9,0,0,60,0,60,56,0,12,0,0,38,0,1.609438
49,1,560,12,0,0,40,0,480,48,0,12,0,0,30,0,2.484907
39,0,1275,18,0,0,50,1,452,40,0,16,0,0,18,0,2.712485
28,1,523,12,0,0,55,0,125,27,0,15,0,0,6,1,2.525729
35,0,300,12,0,0,40,1,325,33,0,12,0,0,15,0,2.094946
43,1,440,13,0,0,40,0,318,32,0,12,0,0,14,0,2.073172
32,0,520,10,0,0,40,0,306,31,0,10,0,0,15,0,1.852384
37,0,750,12,0,0,40,1,200,36,0,12,0,0,18,0,1.742969
23,0,425,7,0,0,40,0,158,27,0,12,0,0,9,1,1.661398
51,0,810,14,0,0,36,0,453,48,0,16,0,0,26,0,2.937838
53,0,440,8,0,0,40,1,185,47,0,12,0,0,29,0,1.819158
27,0,500,18,0,0,50,0,338,26,0,17,0,0,3,0,2.134166
42,1,324,14,0,0,45,0,530,44,0,13,0,0,25,0,2.583997
40,1,500,16,0,0,45,0,500,35,0,16,0,1,13,1,2.525729
54,1,720,12,1,0,40,0,520,54,1,12,0,0,36,0,2.698481
59,0,1900,12,0,0,40,0,450,54,0,12,0,0,36,0,2.420368
44,0,354,12,0,0,55,1,280,39,0,12,0,0,21,0,1.94591
46,0,360,6,0,1,40,1,150,42,0,9,1,0,27,0,2.014903
34,0,500,12,0,0,40,1,200,31,0,12,1,0,13,0,2.120264
40,0,1000,16,0,0,40,1,2884.5,42,0,16,0,0,20,0,3.872762
57,0,500,12,0,0,40,0,250,54,0,11,0,0,37,0,1.832582
47,0,787,16,0,0,40,1,400,42,0,12,0,0,24,0,2.302585
58,1,720,14,0,0,40,0,400,52,0,16,0,1,30,0,2.436116
32,0,700,16,0,0,40,0,220,29,0,16,0,0,7,1,2.215574
39,0,400,13,0,0,36,1,149,36,0,11,0,0,19,0,1.825892
50,0,1730,12,0,0,50,0,350,50,0,14,0,0,30,0,2.169054
43,1,560,12,0,0,40,1,456,38,0,12,0,1,20,0,2.433613
39,0,460,12,0,0,40,1,150,44,0,12,0,0,26,0,2.120264
47,0,369,12,0,0,46,1,330,36,0,12,0,0,18,0,2.110213
39,0,943,14,0,0,45,0,216,36,0,13,0,0,17,1,2.484907
52,0,800,12,0,0,0,0,300,45,0,12,0,0,27,0,2.014903
53,1,895,16,0,0,47,0,448,47,0,13,0,0,28,0,2.415914
49,0,624,14,0,0,45,1,100,50,0,18,0,0,26,0,1.560648
36,0,661,15,0,0,50,1,340,35,0,14,0,1,15,0,2.273597
43,0,1923,18,0,0,20,1,577,42,0,18,0,0,18,0,3.179788
32,0,331,12,0,0,40,1,374,32,0,12,0,0,14,0,2.235376
33,0,900,14,0,0,50,0,900,40,0,18,0,0,16,1,2.890372
39,1,912,13,0,0,40,1,95,37,0,12,0,1,19,0,1.845827
43,0,300,14,0,0,41,1,106,39,0,13,0,0,20,0,1.444563
50,1,600,14,0,0,40,0,300,49,0,18,0,0,25,0,2.014903
33,1,550,12,0,0,40,0,174,27,0,12,0,0,9,1,1.693319
40,0,1231,18,0,0,65,0,270,44,0,17,0,1,21,1,2.60269
58,0,216,18,0,0,60,0,404,58,0,18,0,0,34,0,2.312536
52,0,560,14,0,0,40,0,440,51,0,14,0,0,31,0,2.397895
49,0,520,12,0,0,40,1,168,44,0,9,0,0,29,0,1.905088
46,0,750,12,0,0,55,1,754,43,0,15,0,1,22,0,2.936513
25,0,425,11,0,0,62,1,242,34,0,12,0,0,16,0,1.800058
29,0,440,12,0,0,41,0,405,28,0,12,0,0,10,1,2.315008
22,0,280,12,0,0,40,0,150,21,0,11,0,0,4,1,1.321756
36,0,500,16,1,0,50,0,559,36,1,16,0,1,14,1,2.770802
35,0,760,16,1,0,38,0,500,33,1,16,0,0,11,1,2.525729
50,0,1250,17,0,0,45,0,1154,43,0,14,0,0,23,0,3.138966
29,0,300,14,0,0,40,1,291,30,0,12,0,0,12,0,1.984444
37,0,400,16,0,0,40,1,400,38,0,16,0,0,16,0,2.302585
58,0,962,16,0,0,40,0,249,57,0,12,0,0,39,0,1.828573
65,0,52,13,0,0,5,0,288,56,0,12,0,0,38,0,1.974081
29,0,260,12,0,0,50,0,192,21,0,12,0,0,3,0,1.568616
34,0,500,12,0,0,50,1,550,34,0,12,0,0,16,0,2.75457
32,0,400,11,0,0,30,1,188,30,0,12,0,0,12,0,1.547562
27,0,584,12,0,0,40,0,106,28,0,12,0,0,10,1,1.89085
29,0,304,12,0,0,48,0,152,29,0,12,0,0,11,0,1.468533
22,0,237,13,0,0,60,0,100,18,0,13,0,0,0,1,1.386294
40,0,1000,18,0,0,60,1,140,41,0,18,0,0,17,0,1.94591
42,0,450,12,1,0,40,0,320,40,1,12,0,0,22,0,2.212973
52,0,1923,18,0,0,44,0,171,53,0,17,0,0,30,0,2.145931
46,1,550,12,0,0,40,0,272,45,0,12,0,0,27,0,2.050454
26,0,900,16,0,0,40,0,700,26,0,14,0,0,6,0,2.862201
52,0,800,13,0,0,55,0,260,50,0,12,0,0,32,0,1.871802
36,0,1057,15,0,0,46,0,450,36,0,15,0,0,15,0,2.420368
27,0,200,12,1,0,40,0,210,26,1,12,0,0,8,1,1.658228
49,0,400,0,0,1,40,0,320,41,0,0,1,0,35,1,2.302585
60,0,476,13,0,0,40,0,500,54,0,12,0,0,36,0,2.525729
36,0,450,10,0,0,75,1,135,34,0,15,0,0,13,0,1.860752
30,0,1000,16,0,0,50,0,175,28,0,16,0,0,6,0,1.986732
57,0,1000,14,0,0,20,0,781,55,0,16,0,1,33,0,2.971696
52,0,1100,18,0,0,40,1,692,50,0,18,0,0,26,0,2.984238
